epoch,loss,accuracy
3,0.04985717684030533,7.462686567164179
3,0.05071663483977318,8.528784648187633
3,0.021199503913521767,9.594882729211088
3,0.1079535186290741,10.660980810234541
3,0.26031672954559326,11.727078891257996
3,0.032962728291749954,12.793176972281449
3,0.050933901220560074,13.859275053304904
3,0.08312763273715973,14.925373134328359
3,0.08225925266742706,15.991471215351812
3,0.14686329662799835,17.057569296375267
3,0.0074715944938361645,18.12366737739872
3,0.07398415356874466,19.189765458422176
3,0.021348414942622185,20.255863539445627
3,0.06987886130809784,21.321961620469082
3,0.03961777314543724,22.388059701492537
3,0.022254610434174538,23.454157782515992
3,0.05235826596617699,24.520255863539447
3,0.017640242353081703,25.586353944562898
3,0.028769077733159065,26.652452025586353
3,0.10154591500759125,27.718550106609808
3,0.0015288019785657525,28.784648187633262
3,0.04354913905262947,29.850746268656717
3,0.029935382306575775,30.916844349680172
3,0.08684945106506348,31.982942430703623
3,0.07474865764379501,33.04904051172708
3,0.0045902319252491,34.11513859275053
3,0.12589482963085175,35.18123667377399
3,0.020718112587928772,36.24733475479744
3,0.0014483719132840633,37.3134328358209
3,0.07488705217838287,38.37953091684435
3,0.036576300859451294,39.44562899786781
3,0.0031267718877643347,40.511727078891255
3,0.012384606525301933,41.57782515991471
3,0.06602964550256729,42.643923240938165
3,0.05226527154445648,43.71002132196162
3,0.031556934118270874,44.776119402985074
3,0.1192193329334259,45.84221748400853
3,0.10787186026573181,46.908315565031984
3,0.030026964843273163,47.97441364605544
3,0.02229336090385914,49.04051172707889
3,0.025640374049544334,50.10660980810235
3,0.08430473506450653,51.172707889125796
3,0.06405796110630035,52.23880597014925
3,0.02903815358877182,53.304904051172706
3,0.0067972284741699696,54.37100213219616
3,0.05028816685080528,55.437100213219615
3,0.0023153990041464567,56.50319829424307
3,0.00293639674782753,57.569296375266525
3,0.07103085517883301,58.63539445628998
3,0.0919199138879776,59.701492537313435
3,0.011547042988240719,60.76759061833689
3,0.033467814326286316,61.833688699360344
3,0.048440322279930115,62.89978678038379
3,0.07116376608610153,63.96588486140725
3,0.003475242992863059,65.0319829424307
3,0.028376352041959763,66.09808102345416
3,0.045335471630096436,67.16417910447761
3,0.03769763559103012,68.23027718550107
3,0.04251027852296829,69.29637526652452
3,0.017096102237701416,70.36247334754798
3,0.025186879560351372,71.42857142857143
3,0.04861706867814064,72.49466950959489
3,0.0044567035511136055,73.56076759061834
3,0.0487510971724987,74.6268656716418
3,0.059862300753593445,75.69296375266525
3,0.08646877855062485,76.7590618336887
3,0.05620819330215454,77.82515991471216
3,0.0759260505437851,78.89125799573561
3,0.02919413521885872,79.95735607675905
3,0.01559311244636774,81.02345415778251
3,0.006959771737456322,82.08955223880596
3,0.011919056996703148,83.15565031982942
3,0.028926769271492958,84.22174840085287
3,0.049069009721279144,85.28784648187633
3,0.07501806318759918,86.35394456289978
3,0.0024752754252403975,87.42004264392324
3,0.03442647308111191,88.4861407249467
3,0.13955439627170563,89.55223880597015
3,0.01982269249856472,90.6183368869936
3,0.004706759937107563,91.68443496801706
3,0.04649908095598221,92.75053304904051
3,0.014688747934997082,93.81663113006397
3,0.009624998085200787,94.88272921108742
3,0.07841310650110245,95.94882729211088
3,0.01596672274172306,97.01492537313433
3,0.00659014331176877,98.08102345415779
3,0.0011566245229914784,99.14712153518124
